ИД,ДЕФОЛТ60 (Прогноз),Скоринговый балл
6343,0,0.1342081607075666
6344,1,0.46376967155119464
6345,0,0.1422875458971325
6346,1,0.6839569183922818
6347,1,0.5129578442560456
6348,1,0.6221341528270794
6349,0,0.11823833267823666
6350,1,0.24431555033083208
6351,1,0.3098173052297629
6352,1,0.41747628495166883
6353,1,0.6554465958328184
6354,0,0.08998915996347151
6355,0,0.14272894100281425
6356,0,0.10144831229692283
6357,1,0.661534235310546
6358,1,0.2614064837578452
6359,0,0.15180149470093582
6360,0,0.1155734928145421
6361,1,0.5437497223455937
6362,1,0.39834558165166695
6363,1,0.24388494757956308
6364,0,0.15110095983575217
6365,0,0.10888437570904161
6366,1,0.759200813333936
6367,1,0.32596756157319273
6368,1,0.8201524947431513
6369,1,0.346885552392095
6370,1,0.28499584742675044
6371,1,0.6383891702652921
6372,1,0.632413681398476
6373,1,0.6940304439561791
6374,1,0.36597368696446697
6375,1,0.3930292279762983
6376,0,0.20569796327041717
6377,1,0.3611623147924035
6378,1,0.307882555956919
6379,0,0.1399203932860566
6380,0,0.13709961654825256
6381,1,0.4820334310638241
6382,1,0.3831455373671546
6383,1,0.5744173363430768
6384,1,0.8417660206108474
6385,1,0.7982550164796546
6386,1,0.382237635337345
6387,0,0.14173815885704732
6388,1,0.7184083874157774
6389,0,0.22493741585818006
6390,0,0.1495057011269965
6391,1,0.30376059440011044
6392,1,0.27134636862762906
6393,1,0.3760421774672203
6394,0,0.2318794608199634
6395,1,0.6870162720464841
6396,0,0.13604033980105418
6397,1,0.424897250289966
6398,1,0.4909613252798549
6399,0,0.1565311348784442
6400,1,0.6593811571252874
6401,1,0.33655506620155407
6402,1,0.25945635079418605
6403,1,0.30770744773717273
6404,1,0.30500532939698355
6405,1,0.254044384603625
6406,1,0.7643551703953525
6407,0,0.2349503210553582
6409,1,0.7576935200554031
6410,1,0.45744866017879043
6411,1,0.29525486445170745
6412,1,0.4904946689168634
6413,1,0.7501934331745477
6414,1,0.4797376720603458
6415,0,0.1380422595009092
6416,1,0.4849692905587558
6417,1,0.7308026499329685
6418,0,0.08834746173119008
6419,1,0.7217894895110717
6420,0,0.19846741686268296
6421,1,0.4653242312548172
6422,1,0.517374995482591
6423,1,0.6574255906089548
6424,1,0.8286582051872488
6425,1,0.3086915685162518
6426,1,0.6636558457273347
6427,1,0.8887465389534637
6428,1,0.720682749585644
6429,1,0.447003465597125
6430,1,0.4708918506043679
6431,1,0.41464041323093304
6432,1,0.8501371039221899
6433,0,0.11884348898412382
6434,1,0.6771067118238117
6435,1,0.3073259316298209
6436,0,0.10816780805656154
6437,0,0.21433955934892285
6438,1,0.7943408744556253
6439,1,0.5515035924241867
6440,1,0.6428573593000981
6441,1,0.687447087175447
6442,0,0.21938086743577961
6443,1,0.8201786080389584
6444,1,0.8136628444959403
6445,1,0.29375541995672244
6446,1,0.6927928072297759
6447,1,0.3315540909700972
6448,0,0.18903963091627718
6449,1,0.4659588345535356
6450,1,0.30023573675513443
6451,1,0.6178037596958154
6452,0,0.11404438131255615
6453,1,0.6513829524035674
6454,1,0.7894524730133792
6455,0,0.16260007751797748
6456,1,0.4013184196102828
6457,1,0.36983098203233805
6458,1,0.6932377382806297
6459,1,0.7443412980678994
6460,1,0.5721773600992816
6461,0,0.1662935181039708
6462,1,0.7355374744279348
6463,1,0.7858023461918631
6464,1,0.6966968253861849
6465,1,0.4557185545125007
6466,1,0.6357839092946633
6467,1,0.41177435114987454
6468,1,0.441976603980197
6469,0,0.1385016473323437
6470,1,0.6063649292294835
6471,1,0.6040996733351867
6472,1,0.6263319878306761
6473,1,0.4483216190980456
6474,1,0.3297230692915343
6475,1,0.831952283150794
6476,1,0.48131198826421623
6477,1,0.61484328933606
6478,1,0.3445898013354963
6479,1,0.376702149466654
6480,0,0.14139419596751787
6481,1,0.5893850872341495
6482,0,0.09760201695494644
6483,1,0.28320158786235894
6484,0,0.2277708353364929
6485,0,0.09127651987013942
6486,1,0.8414009884475234
6487,1,0.3704130136356639
6488,1,0.5495173377490555
6489,1,0.6351057804421064
6490,1,0.42817417137641234
6491,1,0.47612482910179876
6492,1,0.7877064207358606
6493,0,0.15203377644368415
6494,0,0.10874574437501712
6495,1,0.6022455104592044
6496,1,0.29909114539076026
6498,0,0.13917017716201915
6499,0,0.10890532489016407
6500,1,0.54696461067773
6501,1,0.3683772882926694
6502,1,0.27046002367675354
6503,1,0.48306946256471406
6504,0,0.18165908688356863
6505,0,0.2188987764620239
6506,1,0.7599184334712664
6507,1,0.5447666137953919
6508,1,0.5823728012908524
6509,1,0.4412489699479519
6510,0,0.2224672519900543
6511,1,0.3113167623231029
6512,1,0.39504697473256833
6513,1,0.6506555242586478
6514,1,0.5607338168726849
6515,0,0.11921975929466924
6516,1,0.7865526804533609
6517,1,0.5716871571786177
6518,1,0.5541915030021609
6519,0,0.0893029455476644
6520,1,0.6792586545024631
6521,1,0.7601656848338909
6522,1,0.7021387792162408
6523,0,0.10715570815537492
6524,1,0.28309375156317923
6525,0,0.15488848959970078
6526,1,0.5044494760081555
6527,1,0.4419359245226927
6528,1,0.38096731356810587
6529,0,0.16885480451948515
6530,1,0.54761780406256
6531,1,0.6288303663222161
6532,1,0.39499207840247935
6533,1,0.6146927607536905
6534,1,0.6556383770098915
6535,1,0.26765481153617604
6536,0,0.11583595874134271
6537,0,0.1463524462911287
6538,1,0.27081455763438667
6539,1,0.34266215475819
6540,1,0.6523429826252293
6541,0,0.09196239995662334
6542,1,0.7180239507433145
6543,1,0.35815406484344087
6544,1,0.6835776121851289
6545,1,0.33870913182552437
6546,1,0.4287258169745005
6547,1,0.27257132200411766
6548,1,0.7730889246673998
6550,1,0.5931430954440258
6551,0,0.10679565161025048
6552,1,0.40436885909149173
6553,0,0.19082148677544142
6554,1,0.5759563985949168
6555,1,0.694792320118448
6556,1,0.7257060995337953
6557,0,0.10831455968552246
6558,1,0.8170246971587135
6559,0,0.11229652183284802
6560,1,0.3934776264221409
6561,0,0.18019972083693747
6562,1,0.8078280221926466
6563,1,0.5530625673523568
6564,0,0.1479247683211383
6565,1,0.2894540036204088
6566,1,0.41831740232509046
6567,1,0.8494151748919636
6569,0,0.1360589988255097
6570,1,0.36032059177566883
6571,0,0.1252234688932525
6572,0,0.09719698201954372
6573,0,0.10783570516873835
6574,0,0.19626041807588113
6575,1,0.5593122655737423
6576,0,0.11886088685344358
6577,1,0.48287997468790456
6578,1,0.5588011066802989
6579,0,0.12504837364371585
6580,1,0.7487489698940604
6581,1,0.5093337372109202
6582,1,0.3748011225029001
6583,1,0.32016200304673953
6584,1,0.6077558101624356
6585,1,0.531367655460169
6586,1,0.8499663759155995
6587,1,0.5409966054857586
6589,0,0.09725999915560074
6590,1,0.4163045498176408
6591,1,0.2988628257164957
6592,1,0.8535786464992097
6593,0,0.16530057940384482
6594,0,0.09540441062979262
6595,1,0.6661342003601916
6596,1,0.5043399937571534
6598,0,0.224334978242355
6599,0,0.13570497544170043
6600,0,0.19103097746712008
6601,0,0.10249158340110234
6602,1,0.513271794745489
6603,1,0.42395804730335984
6604,1,0.2893126131784286
6605,1,0.5942044734939235
6606,1,0.3252105900322491
6607,0,0.1393035114644684
6609,0,0.20222251585561035
6610,1,0.4174023976077631
6612,1,0.2830564131293265
6614,1,0.38834975383009723
6618,0,0.10848951479955518
6621,0,0.1949621281139449
6622,1,0.37804862617318075
6626,1,0.5075684619149577
6627,1,0.41523728942062627
6628,1,0.4310452698245986
6629,0,0.12020958793073037
6632,1,0.32397101032912345
6633,1,0.5834749142632886
6634,0,0.18106564243161452
6635,0,0.14543714099746244
6639,1,0.4429922114650798
6641,0,0.17247370880648377
6643,1,0.4065771466247757
6644,0,0.09382284843824523
6645,1,0.39467284064879676
6646,1,0.7668006455043391
6647,1,0.4159955602694114
6648,1,0.6765845915782712
6649,0,0.15479305017420483
6650,1,0.7935831343975625
6652,0,0.10967261669296098
6654,1,0.5438121033567682
6658,0,0.1821859654417322
7031,0,0.17863599245624587
7032,1,0.29908187157580796
7038,1,0.35431321664597387
7568,0,0.16926710931336225
7569,0,0.1369962550991055
7570,0,0.2175895363332411
7571,0,0.09952596740088823
7572,1,0.7816667080546482
7573,1,0.5754682247433852
7574,1,0.6985075411785756
7575,1,0.46788437738539024
7577,1,0.34056457009251334
7578,0,0.18967753267651943
7579,0,0.17084889500379905
7580,1,0.5665386109712687
7581,1,0.29621900358732767
7582,1,0.8148060753141857
7583,1,0.6595694787924101
7584,0,0.08293251339574721
7585,1,0.6689281607911248
7586,1,0.4669685527354671
7587,0,0.11602684281171209
7588,1,0.28609964780909836
7589,1,0.43173411035472775
7590,1,0.4239259754190693
7591,1,0.2449716209136191
7592,1,0.3844292522995654
7593,1,0.833093678314867
7594,1,0.6745260681547209
7595,0,0.2299130089946264
7596,1,0.27224391107988627
7597,1,0.6855595658313898
7598,0,0.1056437528403507
7599,0,0.10045975671157548
7600,0,0.19009945562432
7601,0,0.11128210964181713
7602,1,0.2967874444816946
7603,1,0.7534077253723929
7604,1,0.3357368186986919
7605,1,0.7121233004186807
7606,1,0.7693191687551455
7607,0,0.14485672406776767
7608,1,0.34230368952009216
7609,1,0.32780978458945437
7610,0,0.11702391545153808
7611,1,0.29883814772909434
7612,1,0.6645139215375812
7613,0,0.10067341497845997
7614,1,0.4169356603545965
7615,1,0.262965203405071
7616,0,0.15364281873454905
7617,0,0.19636037358162386
7618,1,0.44608001992948515
7619,0,0.14395076302422
7620,1,0.4739821651434625
7621,1,0.5110141996933304
7622,0,0.09932800583769584
7623,0,0.1278032140934837
7624,0,0.09568692094306179
7625,0,0.15303162626222946
7626,0,0.13940793488733255
7627,0,0.11187702877657905
7628,1,0.3818211564480992
7629,0,0.2347356631582092
7630,0,0.16439289837840793
7631,1,0.8533730651884739
7632,0,0.17535863482104508
7633,0,0.2224452501822675
7634,1,0.36640525013939096
7635,0,0.21010133568437933
7636,1,0.7094183651393617
7637,0,0.16158848153728422
7638,0,0.17496653609139776
7639,0,0.1583690979020021
7640,1,0.4912747427100645
7641,1,0.3788822813235426
7642,1,0.8081303609112627
7643,1,0.5497702132662886
7644,1,0.3050426938855248
7645,1,0.3481567748843409
7646,1,0.3607164958051029
7647,1,0.24607695793961093
7648,0,0.16617490165928986
7649,1,0.6493659735652555
7650,0,0.1749704070749274
7651,1,0.29320027524184067
7652,1,0.28512872555535196
7653,1,0.6619592911584175
7654,0,0.18628741438488683
7655,1,0.5167939607433194
7656,0,0.15767133659692467
7657,1,0.6694194084139343
7658,1,0.46392683781369765
7659,1,0.47662129504935385
7660,1,0.607454623701581
7661,1,0.7746761918098521
7662,1,0.5301794424378129
7663,1,0.28904565257847303
7664,0,0.10733062249923273
7665,0,0.11921822274216587
7666,1,0.8452552666109705
7667,0,0.15596143765821974
7668,0,0.1528912267755486
7669,1,0.2578440844546347
7670,0,0.10434641066277257
7671,1,0.3380681113143548
7672,1,0.7375113879343604
7673,1,0.7362213317384187
7674,1,0.39716364092950174
7675,1,0.29374112758105186
7676,1,0.25085876890089753
7677,1,0.32256359566075454
7678,0,0.2319455700381659
7679,1,0.32288487708051605
7680,0,0.1815429681976489
7681,0,0.08735332402242806
7682,0,0.14175243522377284
7683,1,0.6858225801363886
7684,0,0.17368456124992365
7685,1,0.34273078885521463
7686,1,0.6484696063332371
7687,1,0.4311505103697046
7688,0,0.15206432900935937
7689,1,0.2849944491307475
7690,1,0.45431296749417643
7691,1,0.6295499482992959
7692,1,0.3728695281827827
7693,0,0.0922434554222302
7694,0,0.09763374545953864
7695,0,0.187704662056861
7696,0,0.10840440133945062
7697,0,0.15445484260079026
7698,0,0.12583090517837528
7699,1,0.7891563949332685
7700,0,0.13196506479245557
7702,1,0.5575139306161822
7703,1,0.31431210472873083
7704,0,0.1482979695965081
7705,0,0.1740740473804272
7706,0,0.11402721992050338
7707,0,0.14466222516931185
7708,0,0.15042514303917373
7709,0,0.10145359264201499
7710,0,0.18589249776153247
7711,1,0.6623977474107882
7712,1,0.46375293511985555
7713,0,0.09391534589883425
7714,1,0.24076265548697134
7715,0,0.21737127379177307
7716,1,0.6319917531868781
7717,0,0.15378630691629452
7718,1,0.5306239904008913
7719,0,0.10259134618533428
7720,0,0.14692212519868358
7721,1,0.8067439304599755
7722,1,0.6944226602020482
7723,0,0.2333133308636688
7724,0,0.11933875150879765
7725,1,0.34402206850564065
7726,1,0.4254296441715441
7727,1,0.619311739463414
7728,1,0.4762712311038749
7729,1,0.651147855168292
7730,1,0.5382853945396513
7731,1,0.8783404765730392
7732,0,0.12193552919200315
7733,1,0.6643075542800877
7734,0,0.11615780079644596
7735,0,0.14512579078455556
7736,0,0.16362645416951788
7737,0,0.2135721458012501
7738,0,0.137233506609375
7739,1,0.6720395992588776
7740,1,0.44037486647045637
7741,0,0.23270701553424772
7742,0,0.15079948442958296
7743,1,0.4781188400835278
7744,0,0.14711000151193362
7745,0,0.11353478512580133
7746,1,0.26878062276519527
7747,0,0.16337273152078927
7748,1,0.5528877691974111
7749,0,0.15479339499725858
7750,1,0.45807888191126767
7751,0,0.22670333778361074
7752,0,0.16048440858751947
7753,1,0.25365994782043033
7754,1,0.7386293967000224
7755,1,0.4224881835218941
7756,0,0.1451197490479319
7757,0,0.23848337619373922
7758,1,0.3751748937034423
7759,1,0.33424575027193404
7760,1,0.7996801228489235
7761,0,0.13448975253991455
7762,1,0.4873382994630332
7763,0,0.12328699436577435
7764,1,0.33967891535928063
7765,0,0.13999772431507057
7766,1,0.3260769769599805
7767,1,0.6702932837729098
7768,0,0.09630061764402509
7769,1,0.541669871635048
7770,0,0.19335328299378013
7771,0,0.1993204306043499
7772,1,0.42756472199633483
7773,0,0.10529629779221236
7774,1,0.4520423434467493
7775,0,0.1759149738228726
7776,1,0.5704216999478442
7777,1,0.5564941647406811
7778,1,0.8424614269935684
7779,1,0.6066916731155554
7780,1,0.24134518316241657
7781,1,0.36864733163060964
7782,0,0.12551482525429106
7783,1,0.3048425426246733
7784,1,0.6288939921807852
7785,1,0.2550776590319947
7786,1,0.5826842169983469
7787,1,0.3815017912697326
7788,0,0.16673361698783098
7789,1,0.6366397397340134
7790,1,0.7441882967557855
7791,0,0.20098607783780525
7792,0,0.13283098738068475
7793,1,0.24305098825178617
7794,1,0.29025172282835593
7795,1,0.6356104795360343
7796,1,0.3312098108186709
7797,0,0.09747824641368627
7798,1,0.5412217960562989
7799,1,0.2821641089929902
7800,1,0.33958036077200304
7801,0,0.12779756039626472
7802,1,0.7209938854501872
7803,1,0.7150697659223246
7804,0,0.1536359374640505
7805,0,0.14900370601745738
7806,1,0.3212073380523187
7807,1,0.6183434353639269
7808,0,0.17480549374636567
7809,0,0.19360251339335502
7810,1,0.4564448323478049
7811,0,0.09286008376794196
7812,1,0.30332947176868336
7813,0,0.1360372869121599
7814,0,0.18611623611666595
7815,1,0.8015561039871886
7816,0,0.14754925083618198
7817,1,0.6559869373872517
7818,1,0.5163523121978332
7819,0,0.15788678611918153
7820,0,0.18571149612322618
7821,1,0.38296790774881806
7822,0,0.13811659585846764
7823,0,0.1548233615807431
7824,0,0.1308993233457006
7825,1,0.5070666296329035
7826,1,0.2717990637595141
7827,0,0.22378198542131292
7828,1,0.5864296210875667
7829,1,0.2577916039457707
7830,0,0.08689291316216244
7831,0,0.1407336919122033
7832,1,0.3337627274050439
7833,0,0.2226600293615984
7834,1,0.511689150379791
7835,1,0.3141172670801679
7836,1,0.4002346180318014
7837,1,0.7032257379778362
7838,1,0.6323456110999783
7839,1,0.7283061950086079
7840,0,0.2312894369333232
7841,1,0.7267137570787174
7842,0,0.10740757114805735
7843,1,0.6574298353351122
7844,1,0.7258681352883666
7845,1,0.7556336523533482
7846,1,0.33514339794123427
7847,1,0.35355473731633935
7848,1,0.39134262770602696
7849,1,0.46982494284473797
7850,1,0.29973672518832706
7851,1,0.46166495626196175
7852,1,0.5164586120743859
7853,1,0.6268543382624805
7854,1,0.7945322700763168
7855,0,0.23352221054873948
7856,0,0.11277602003108726
7857,0,0.11704954705407426
7858,0,0.08296126633200859
7859,1,0.36644355050115207
7860,1,0.5817519102456993
7861,1,0.4505974724503724
7862,1,0.46179394985571404
7863,1,0.38547875461772807
7864,1,0.7265458081311842
7865,0,0.13664078169110688
7866,0,0.1113789585670909
7867,1,0.8541640828408736
7868,1,0.2423435958538173
7869,1,0.7612825826156241
7870,0,0.14196170538159625
7871,1,0.6385295357578669
7872,1,0.4782434256175046
7873,0,0.10972035461099934
7874,1,0.42728390326396104
7875,0,0.16516708996039292
7876,0,0.09693808816878689
7877,0,0.11377443044683974
7878,0,0.12529532946524882
7879,1,0.38588060284574893
7880,0,0.11620494816836477
7881,1,0.39897575432573573
7882,1,0.24241471262802583
7883,0,0.15305369838270916
7884,1,0.7195115970785803
7885,1,0.2914718423453782
7886,0,0.11996100831771812
7887,1,0.270634368676988
7888,1,0.8351516444523878
7889,0,0.11765755420765604
7890,1,0.401409779544735
7891,1,0.4141654510034094
7892,1,0.5550104258224422
7893,0,0.1473244825634542
7894,1,0.2748015552061639
7895,1,0.33182495970025655
7896,0,0.1977329164434466
7897,0,0.15486237756796514
7898,0,0.17177177798332574
7899,0,0.10030538875978415
7900,0,0.14233721131736968
7901,1,0.5460016814033073
7902,1,0.7382846061997677
7903,0,0.08905440249230952
7904,1,0.4536886900501296
7905,1,0.8433353699471796
7906,1,0.6954362945697962
7907,0,0.11175864140840211
7908,1,0.36051851767278903
7909,1,0.5277435735205247
7910,1,0.4084526578210072
7911,1,0.5894752245787613
7912,1,0.5174796297652758
7913,0,0.14537412069071715
7914,1,0.354766965145648
7915,0,0.160139971482333
7916,1,0.7369551423584058
7917,0,0.14603574242933393
7918,1,0.6385533320065828
7919,1,0.2508435233682068
7920,1,0.4629255889278376
7921,0,0.21369366673151013
7922,1,0.5141584384406366
7923,1,0.7780977756247713
7924,1,0.3340639353450149
7925,0,0.09934014871452841
7926,1,0.4981724720878898
7927,1,0.2737756823337748
7928,0,0.14006115613715667
7929,1,0.47719908689608437
7930,1,0.5037005691226627
7931,1,0.39537932721146507
7932,0,0.20815672895619125
7933,0,0.2177123744741571
7934,1,0.4561541160784775
7935,0,0.19762275811560065
7936,0,0.10560130157477203
7937,0,0.1394440833185716
7938,0,0.1505893766860614
7939,1,0.3485265582012588
7940,1,0.6765070946630555
7941,0,0.23092661683002147
7942,0,0.14699104741195915
7943,0,0.11935110749840938
7949,1,0.7709812040412503
7952,0,0.13640075823526374
7954,0,0.1378109753348056
7964,1,0.4773612243172428
7965,0,0.10192265232737989
7973,1,0.3868391053793806
7980,1,0.8067747514551854
7981,1,0.37617539674614947
7985,1,0.7139695414210097
7986,1,0.6557447854404431
7990,1,0.7066829546905458
7994,0,0.17829658366387852
8015,1,0.2693867567163821
8016,1,0.272589396635318
8017,1,0.37651759139887414
8018,1,0.2526879829566547
8019,0,0.19450367160160034
8021,0,0.11216409546298962
8022,1,0.7490700862341728
8023,1,0.6894152780594179
8024,0,0.20291334213174492
8025,1,0.40664220262818845
8026,1,0.6264451016898447
8027,1,0.773286459672558
8028,1,0.5577895588702807
8029,1,0.6531074491861906
8030,0,0.15360770395913692
8031,1,0.2833585229912505
8032,1,0.40441884603501627
8033,0,0.12223095370160379
8034,1,0.8192792280581942
8035,1,0.3166034358476252
8036,0,0.15914311728405806
8037,1,0.7159219854067673
8038,1,0.8632404452486334
8039,0,0.10986915609727362
8040,0,0.09398889071085752
8041,1,0.6181657661444511
8042,1,0.6717367870996475
