ИД,ДЕФОЛТ60 (Прогноз),Скоринговый балл
6213,0,0.13859597053662948
6214,0,0.14221774167845816
6215,0,0.19053177011886002
6216,0,0.14041715598022267
6217,0,0.15870437955202177
6218,0,0.1458718484275352
6219,0,0.17568646783086095
6220,0,0.2700013203441211
6221,0,0.16031722231384024
6222,0,0.2969511917782827
6223,0,0.18925707208986794
6224,0,0.11645169284839109
6225,0,0.14241410288596032
6226,0,0.19766762781915267
6227,1,0.7991466744889167
6228,0,0.10844448660791625
6229,0,0.17750707598828006
6230,0,0.1549532386771588
6231,0,0.14791855542401605
6232,0,0.19490665985146438
6233,0,0.12122090315905895
6234,0,0.1355812073211294
6235,0,0.31602660501072544
6236,1,0.651484721348372
6237,0,0.2004221830440055
6238,0,0.33609687378690656
6239,0,0.15641775429438087
6240,0,0.331133978436018
6241,0,0.11350326561843968
6242,0,0.1294323074737494
6243,1,0.8808218006037999
6244,0,0.43391582419578034
6245,0,0.1821135066912281
6246,0,0.19916845868045882
6247,0,0.14346112631816318
6248,0,0.1696527393623604
6249,0,0.4312643802523608
6250,0,0.17857531620936445
6251,0,0.14966643730806994
6252,0,0.13817022058732661
6253,0,0.3411570225564857
6254,0,0.13066291785674464
6255,0,0.3704280615129134
6256,1,0.8300881255025222
6257,0,0.2735683050853342
6258,0,0.17898018587927542
6259,0,0.18531216417615992
6260,0,0.15230276927904293
6261,0,0.16128339771639708
6262,0,0.2249991025885727
6263,0,0.1623973111820473
6264,0,0.18533403552439734
6265,0,0.3483448303432094
6266,1,0.7552909427962058
6267,1,0.8524268493532389
6268,0,0.15482019248112686
6269,0,0.44831498353072624
6270,0,0.44988927759313124
6271,1,0.9314500184083283
6272,0,0.13705915998503032
6273,0,0.18049446961233764
6274,0,0.07565062018391445
6275,0,0.1681095097127436
6276,1,0.5027819731763471
6277,0,0.15740561718499874
6278,1,0.9022689479075259
6279,0,0.42422408853606597
6280,0,0.159375219926802
6281,1,0.6257493539576147
6282,0,0.19773597516087685
6283,0,0.1785010458728545
6284,0,0.1363978849343537
6285,0,0.12397625089917859
6286,0,0.1283811122988301
6287,0,0.12628375702382244
6288,0,0.20688563429015105
6289,0,0.12565779552042208
6290,1,0.8941024974659816
6291,0,0.17285213058337676
6292,0,0.18037839376871015
6293,0,0.26903464709573505
6294,0,0.14921750646933046
6295,1,0.8243759105571303
6296,0,0.18021504895575213
6297,0,0.16959961343067756
6298,0,0.2068947614486705
6299,0,0.23373317987593772
6300,0,0.39080951824332283
6301,0,0.15435311243171607
6302,0,0.11507180199551678
6303,0,0.14741382017047683
6304,1,0.9083060649668362
6305,0,0.18768895766044125
6306,1,0.6745898100912333
6307,0,0.13540752578124673
6308,0,0.3050520034307792
6309,0,0.16961399525676296
6310,1,0.8492838581382669
6311,0,0.392941540461415
6312,0,0.13380588188236237
6313,0,0.09463087512024412
6314,0,0.2847874673017596
6315,1,0.6828617569815374
6316,0,0.16525306755872593
6317,1,0.8828230952740773
6318,1,0.6318191206027525
6319,1,0.885545307716516
6320,0,0.14767736383173508
6321,0,0.14573362203002277
6322,0,0.1645295038795457
6323,0,0.19831705991525586
6324,0,0.15429553719511874
6325,0,0.2043380737457527
6326,0,0.1734988802095513
6327,0,0.0793004761164829
6328,0,0.19968287398782578
6329,0,0.22628032551247873
6330,0,0.10004198298065188
6331,0,0.21285527577349914
6332,1,0.537744743005263
6333,0,0.16398812359437243
6334,0,0.2016647714409791
6335,0,0.2664894710621797
6336,0,0.14523752996848793
6337,0,0.1399709069241155
6338,0,0.4157861797815294
6339,0,0.1400975236321993
6340,0,0.23599633214604887
6341,0,0.11282063070862938
6342,0,0.1783949088477047
6343,0,0.150429845219133
6344,0,0.29496124039774957
6345,0,0.136517502201893
6346,0,0.07903346764629939
6347,1,0.8020054861708448
6348,0,0.3214302636883814
6349,0,0.17595948964615035
6350,0,0.18168282792925802
6351,1,0.7040986932901643
6352,0,0.27282224880303346
6353,0,0.30060479793817885
6354,0,0.14001916844877654
6355,0,0.19618775115599282
6356,0,0.12868710488535426
6357,0,0.21210209172288533
6358,0,0.14020502648705765
6359,0,0.17018068572051193
6360,0,0.15009623348450063
6361,0,0.31642059302918385
6362,0,0.11398036956455261
6363,0,0.14227473146438477
6364,0,0.17802930396767747
6365,0,0.16641304221248093
6366,0,0.3533520359754512
6367,0,0.1859567569340872
6368,1,0.5386214326665032
6369,0,0.34203891662440866
6370,0,0.14813456864170702
6371,0,0.2587999001408897
6372,0,0.33834382682533637
6373,0,0.4508359530022006
6374,0,0.20935381382377502
6375,0,0.13800877559524394
6376,0,0.18803900052038885
6377,0,0.2134385054642969
6378,0,0.13711236314266265
6379,0,0.14891557383287676
6380,0,0.18479971968967876
6381,0,0.1380915419812056
6382,0,0.15457397201306697
6383,0,0.09761139440649999
6384,1,0.8606179169466068
6385,1,0.875132155939977
6386,0,0.33623414379331495
6387,0,0.27056676142472097
6388,1,0.621832933763753
6389,0,0.33643455906449415
6390,0,0.13308110387057226
6391,0,0.12235451157657225
6392,0,0.2706444394734936
6393,0,0.14236528342569307
6394,0,0.2743592134018506
6395,1,0.6011643816987555
6396,0,0.1778220990807739
6397,1,0.8236024755117347
6398,0,0.15367272879234115
6399,0,0.1561846068832724
6400,1,0.748739117385899
6401,0,0.31697657717146516
6402,0,0.15909523575552645
6403,0,0.2185572486231416
6404,0,0.1507016081623359
6405,0,0.21072673111931295
6406,1,0.8803452272589066
6407,0,0.19393847711598908
6409,1,0.7170695977641679
6410,0,0.17278201222599748
6411,0,0.1453845774418633
6412,1,0.9269164411147334
6413,1,0.8183910009889739
6414,0,0.17945422027653282
6415,0,0.18299740425808295
6416,0,0.4774524228656326
6417,1,0.6687738370288402
6418,0,0.15682188029570712
6419,0,0.2699979838905816
6420,0,0.24481683406853175
6421,0,0.4434396792920683
6422,1,0.7248079190223184
6423,0,0.10189741178149812
6424,1,0.8778142206584802
6425,0,0.2503397171404733
6426,1,0.8055591761715789
6427,1,0.9360507241098728
6428,0,0.10378473124407349
6429,0,0.15868165805611714
6430,0,0.20187321304292236
6431,0,0.35655357565975093
6432,1,0.9290650081932982
6433,0,0.1234713688188512
6434,0,0.10447600672883357
6435,0,0.1724745461853267
6436,0,0.1472821589117773
6437,0,0.16193425655531496
6438,1,0.8154572423147286
6439,0,0.22933859248809169
6440,0,0.13149467530838949
6441,0,0.31002264631894333
6442,0,0.11560093649474262
6443,1,0.9265543693507042
6444,0,0.07412634149630574
6445,0,0.16414797499426126
6446,0,0.28960914946040195
6447,1,0.7376564089980115
6448,0,0.20295152938640088
6449,0,0.4646222228526286
6450,0,0.16036200650070984
6451,0,0.44071112720186134
6452,0,0.1366875345905629
6453,0,0.45788213544486184
6454,0,0.07596277391598291
6455,0,0.35614706006463054
6456,0,0.3882798992978409
6457,0,0.15727856156249453
6458,1,0.6097239803115347
6459,0,0.4681652967116314
6460,0,0.42858306232231297
6461,0,0.130749168064915
6462,1,0.8753843638498228
6463,0,0.23490753232451722
6464,0,0.21999629708629628
6465,1,0.8026513313625012
6466,0,0.3232910684725992
6467,0,0.10604431827759045
6468,1,0.7045366510030681
6469,0,0.16906898543526322
6470,0,0.3366220999806995
6471,0,0.29226919740963125
6472,1,0.9118032803196529
6473,0,0.3466220907525973
6474,0,0.27106461997262155
6475,1,0.5926937739212493
6476,1,0.6143920949442702
6477,0,0.38012406361637724
6478,0,0.3346344122815506
6479,1,0.5687857429663635
6480,0,0.1378708054549547
6481,0,0.1958499243937887
6482,0,0.12807077120162194
6483,0,0.18743566059401554
6484,0,0.21071499627615545
6485,0,0.14660550340489775
6486,1,0.9120530326673172
6487,0,0.15387496046504148
6488,0,0.207308381984919
6489,0,0.22998397880004243
6490,0,0.2225729905031547
6491,0,0.20985703209658257
6492,1,0.7969131892865803
6493,0,0.1359212013150699
6494,0,0.15859746186807322
6495,1,0.9482446855959306
6496,0,0.1280513851049138
6498,0,0.14859039395829227
6499,0,0.23576179324408927
6500,1,0.9332850166641015
6501,0,0.28131310815814925
6502,0,0.2571931606679305
6503,0,0.10250820804528686
6504,0,0.19232296798843887
6505,0,0.12669328888186235
6506,1,0.7050888250106917
6507,0,0.11604885096509673
6508,0,0.10454739995746966
6509,0,0.2448079188381704
6510,0,0.16599496257504173
6511,0,0.23219048959741354
6512,0,0.31494350669318094
6513,0,0.09804545226085706
6514,1,0.662065899894919
6515,0,0.14296982581427561
6516,1,0.7457020957693822
6517,1,0.5658514359801695
6518,0,0.14242426053399565
6519,0,0.13245375330963816
6520,0,0.28009930167699854
6521,1,0.9304983288798662
6522,0,0.2530491321845364
6523,0,0.15851483538393857
6524,0,0.3916229870276777
6525,0,0.3230002343551604
6526,1,0.5390016935438479
6527,0,0.18357490731796533
6528,0,0.33775553703878514
6529,0,0.24482876472433646
6530,0,0.21411619910773172
6531,0,0.07987252182825368
6532,0,0.25787272383447835
6533,0,0.16831765249450958
6534,1,0.5330121890031758
6535,0,0.12732519019398872
6536,0,0.1430247273082505
6537,0,0.16734928025641388
6538,1,0.5761523252328571
6539,0,0.14292730412513444
6540,0,0.10039250753146464
6541,0,0.14786179249393178
6542,0,0.37600510918006896
6543,0,0.2385741135119847
6544,1,0.931145385691389
6545,0,0.25433961866787497
6546,0,0.24078212905560614
6547,0,0.1399122240520515
6548,0,0.4317737136537715
6550,1,0.8119881642345691
6551,0,0.13453362281165646
6552,0,0.1656511096735419
6553,0,0.19857528719021922
6554,1,0.807754806189282
6555,1,0.5576313592753216
6556,0,0.2209319843537203
6557,0,0.13752580169366718
6558,1,0.9281370228463941
6559,0,0.1448201860261997
6560,1,0.8229360270266562
6561,0,0.2315059470040341
6562,1,0.9311585066054073
6563,0,0.13896199047514568
6564,0,0.1847043578800472
6565,0,0.1424050060330652
6566,0,0.4087545178009095
6567,1,0.9216848471402133
6569,0,0.15894401991930313
6570,0,0.2811999745151292
6571,0,0.1823548791394891
6572,0,0.15529213753136067
6573,0,0.14630995100380734
6574,0,0.19162171381833856
6575,1,0.8161340220678144
6576,0,0.1563653963986756
6577,0,0.1554188844188094
6578,1,0.8328334821154988
6579,0,0.17161403533542563
6580,1,0.8667260795087027
6581,1,0.9295321700563564
6582,0,0.14137142922360377
6583,0,0.16913687740421665
6584,0,0.20590132776995543
6585,0,0.13666200693800604
6586,1,0.9062242969402712
6587,0,0.18861911274318952
6589,0,0.14675830006065332
6590,0,0.12351917060515827
6591,0,0.12709455344263348
6592,1,0.6941577907128228
6593,0,0.17579108098929966
6594,0,0.12653726535034718
6595,0,0.3376635958108629
6596,0,0.11008197847559979
6598,0,0.24633816700803457
6599,0,0.15847116743527254
6600,0,0.1699576048703887
6601,0,0.15832794033375266
6602,0,0.25892580258240033
6603,0,0.22884339828956382
6604,0,0.1452917958386852
6605,1,0.8923858247818554
6606,0,0.23663991238841292
6607,0,0.1672745530535297
6609,0,0.1766307519950452
6610,1,0.5843258775781216
6612,0,0.1769664193754053
6614,0,0.19472439151497198
6618,0,0.14782099266352047
6621,0,0.3472889602922959
6622,0,0.18740411655470687
6626,1,0.6004014172085334
6627,1,0.8352099226489315
6628,0,0.11321172610928265
6629,0,0.1531841544254049
6632,0,0.2540842943606679
6633,0,0.40047997428753573
6634,0,0.14616086439506118
6635,0,0.22161075866615898
6639,0,0.17073811282371204
6641,0,0.12379815219081611
6643,0,0.17787245634086768
6644,0,0.1538288816222009
6645,0,0.12944102200133945
6646,1,0.6327220592181041
6647,0,0.3672078247935074
6648,1,0.552374700958228
6649,0,0.17177493343253505
6650,1,0.7276547064065898
6652,0,0.1605036290966062
6654,0,0.110616236455799
6658,0,0.17891385237664903
7031,0,0.15660007766631445
7032,0,0.24878085081452325
7038,0,0.1569147869504369
7568,0,0.2508338520793113
7569,0,0.24368507613936274
7570,0,0.13122916479434596
7571,0,0.13670092341541543
7572,1,0.8855870582463993
7573,1,0.7968128487702802
7574,1,0.7273765539985595
7575,0,0.1254307109477797
7577,1,0.5057102084523438
7578,0,0.16550996736568663
7579,0,0.12534042175460777
7580,1,0.7443394496316964
7581,0,0.21633278923293278
7582,0,0.229455525264585
7583,1,0.891092566255211
7584,0,0.12017165698173905
7585,0,0.13141916392983088
7586,0,0.28343593877804996
7587,0,0.16850314110538764
7588,0,0.34581533198110015
7589,0,0.38437031314974723
7590,0,0.1719062179490801
7591,0,0.14554696767999256
7592,0,0.23358096803292985
7593,0,0.44332593765054557
7594,0,0.1288937303301603
7595,0,0.22806537930053655
7596,0,0.1471651332311675
7597,0,0.2807051292498898
7598,0,0.15822702721543672
7599,0,0.14076848415825052
7600,0,0.14129973925391873
7601,0,0.17194872532164124
7602,0,0.1932349337783543
7603,0,0.43046048992143093
7604,0,0.18155829765573722
7605,0,0.45507941852377537
7606,0,0.30174647624158696
7607,0,0.19941081355898307
7608,1,0.7515470031818939
7609,1,0.5219633718487037
7610,0,0.16366462663525308
7611,0,0.23626267705220197
7612,1,0.8665054357197769
7613,0,0.13733357759064754
7614,0,0.47092448712662566
7615,0,0.15324900038492623
7616,0,0.20134771213530647
7617,0,0.1415453876822099
7618,0,0.33180779967666285
7619,0,0.1658823239889436
7620,0,0.19110783978554158
7621,0,0.23477298880463998
7622,0,0.13553326773830163
7623,0,0.1684964945016281
7624,0,0.13342478134725963
7625,0,0.3538537551227031
7626,0,0.11608702766096082
7627,0,0.12386874392195035
7628,1,0.5592507881238551
7629,0,0.16533192135801042
7630,0,0.224115631159376
7631,1,0.920694977267699
7632,0,0.1808555211713096
7633,0,0.1975232898362572
7634,0,0.15699006503934781
7635,0,0.2312572449906348
7636,1,0.5735253932012248
7637,0,0.2312658256997957
7638,0,0.18791900200135808
7639,0,0.33306682207008087
7640,0,0.16919989804221264
7641,0,0.19439107010102025
7642,1,0.8890429112335262
7643,0,0.1418540062035032
7644,0,0.1448852872149576
7645,0,0.15439467315506117
7646,0,0.3353819590183427
7647,0,0.15934619278233422
7648,0,0.16129795738747127
7649,0,0.3414401505492767
7650,0,0.17307483992982606
7651,0,0.16463812588718205
7652,0,0.3185501266946534
7653,1,0.7130768875193404
7654,0,0.2943755388641463
7655,1,0.8856911033630396
7656,0,0.1864518959055584
7657,0,0.2005278650260969
7658,0,0.23479158236710923
7659,0,0.18090997929973773
7660,0,0.3161284499088932
7661,1,0.8332854254586614
7662,0,0.1711786174514818
7663,0,0.12155111420937137
7664,0,0.1312194214463877
7665,0,0.15905499599029088
7666,1,0.7298616212078869
7667,0,0.1383377193496075
7668,0,0.13553038629167685
7669,0,0.20083045687712622
7670,0,0.12722029817825845
7671,0,0.2757601472201945
7672,1,0.6128403647428269
7673,1,0.9266024355572623
7674,0,0.2079621297606436
7675,0,0.22147271016255785
7676,0,0.30998883039012937
7677,0,0.275265219823715
7678,0,0.21535819202952633
7679,0,0.353013950486643
7680,0,0.1815644360899937
7681,0,0.15719741743919152
7682,0,0.1992318644231028
7683,0,0.4455664600443247
7684,0,0.16845789368688605
7685,1,0.5512933769468069
7686,0,0.08530579359723277
7687,1,0.8425355852465812
7688,0,0.1725010886706044
7689,0,0.15182163506507845
7690,0,0.21013709338730696
7691,0,0.18293652407024039
7692,0,0.34649075028212295
7693,0,0.15520915800849644
7694,0,0.15214496082099627
7695,0,0.18347292271664717
7696,0,0.14341709516012716
7697,0,0.16927746893725693
7698,0,0.1780937944745736
7699,1,0.5474194836941478
7700,0,0.16525263190976186
7702,0,0.38070980044561176
7703,0,0.19092173761208422
7704,0,0.186491449496908
7705,0,0.1918394426132236
7706,0,0.14507188938112342
7707,0,0.1928953332251352
7708,0,0.21657244317979452
7709,0,0.14198953140435253
7710,0,0.2246234702949586
7711,0,0.21485991389291453
7712,0,0.13699190269629571
7713,0,0.1700154761649636
7714,0,0.40797868354094713
7715,0,0.22545377347353604
7716,0,0.1057177406244156
7717,0,0.14306356150590574
7718,0,0.11988094733299491
7719,0,0.152961571259998
7720,0,0.14328858438231487
7721,0,0.24776788303786562
7722,0,0.27978893775637725
7723,0,0.23104605468375775
7724,0,0.15631864454513378
7725,0,0.2786535985311521
7726,0,0.14521368017517405
7727,0,0.29972271891043156
7728,0,0.188205293759305
7729,0,0.12910845181388178
7730,0,0.11972802987795794
7731,1,0.9257776523879171
7732,0,0.1467303314325819
7733,1,0.7345516152903842
7734,0,0.16993801618653248
7735,0,0.16256237279678704
7736,0,0.2345155986950628
7737,0,0.29974972495759566
7738,0,0.16818326493430827
7739,0,0.3830495526553543
7740,0,0.22783324508537592
7741,0,0.16117912209173976
7742,0,0.21236952069108178
7743,0,0.25183512859213075
7744,0,0.15488525902721753
7745,0,0.1832358293493964
7746,0,0.16492371543114048
7747,0,0.2996353280354753
7748,0,0.21881661449858025
7749,0,0.152248948092489
7750,0,0.2124448181284963
7751,0,0.12933304132089
7752,0,0.14767263739854372
7753,0,0.18114270127237303
7754,1,0.8716423229791889
7755,0,0.25154603142924514
7756,0,0.14458167769574987
7757,0,0.21844182505442244
7758,0,0.11165352819036607
7759,1,0.6667598839779167
7760,1,0.8482633163101547
7761,0,0.2617084244805763
7762,0,0.15961543316954244
7763,0,0.15198735541548872
7764,0,0.17736329549336152
7765,0,0.17843596678570764
7766,0,0.22425159578099685
7767,1,0.6995588255483796
7768,0,0.14507562342657673
7769,0,0.1976187978312345
7770,0,0.17229796465013575
7771,0,0.19832146334909914
7772,0,0.325547664584335
7773,0,0.14975848092822058
7774,1,0.558774306137686
7775,0,0.18274291081529204
7776,0,0.13770027047468034
7777,0,0.1650999575253114
7778,1,0.9012355791161576
7779,0,0.20382917133406067
7780,0,0.15066731519633275
7781,1,0.8925223911466668
7782,0,0.16138654866819765
7783,0,0.18851690343138247
7784,1,0.5167662203258501
7785,0,0.1762897862425687
7786,0,0.25319458883549445
7787,0,0.128792051755796
7788,0,0.13757221541385894
7789,0,0.25838860855410634
7790,0,0.3789207358383076
7791,0,0.28636820495482546
7792,0,0.1705033639304455
7793,0,0.11321110425645113
7794,0,0.41849927533112063
7795,0,0.10352359064315395
7796,0,0.14066959729190792
7797,0,0.1348880320263047
7798,0,0.11678623734867705
7799,0,0.22691478074715932
7800,0,0.13558329654048296
7801,0,0.14165296765659283
7802,1,0.8660655136536605
7803,1,0.8649685303030082
7804,0,0.1824951379822353
7805,0,0.17833365453984085
7806,1,0.8716204131606557
7807,1,0.8419487621924155
7808,0,0.15986547595364822
7809,0,0.1652959829113384
7810,0,0.11005262055506278
7811,0,0.16033011229219102
7812,0,0.21750107109907438
7813,0,0.17730843360869367
7814,0,0.16018018965540012
7815,1,0.7967301422163052
7816,0,0.18903320056800213
7817,0,0.17832731688537648
7818,0,0.23014465038547383
7819,0,0.2707941488726528
7820,0,0.1793936502842752
7821,0,0.12388416794621225
7822,0,0.18770355390455973
7823,0,0.1294245512511053
7824,0,0.13423917347706868
7825,0,0.1711728688964133
7826,0,0.15887607055181593
7827,0,0.18475893142641342
7828,0,0.2199364466423902
7829,0,0.16829011735786426
7830,0,0.13284270008501112
7831,0,0.13961470755103692
7832,0,0.28886669488144856
7833,0,0.3262787865003729
7834,0,0.14254927521623487
7835,0,0.2394547702196267
7836,0,0.1518395605344463
7837,0,0.20074907221974364
7838,0,0.15836485269558895
7839,1,0.9236948661380857
7840,0,0.13600916195470755
7841,0,0.4707223099141883
7842,0,0.1767154420400338
7843,0,0.48322578462560745
7844,1,0.5842930028941568
7845,0,0.3120498913936718
7846,0,0.17194820686243723
7847,0,0.22932703026613072
7848,0,0.11551830655762828
7849,0,0.27591064569951296
7850,0,0.20399603595173027
7851,0,0.16343966776868496
7852,0,0.17275397680469293
7853,0,0.1619210236400848
7854,0,0.1502035593709601
7855,0,0.23570700085848934
7856,0,0.13644382903528038
7857,0,0.12271754037749297
7858,0,0.13396616631038458
7859,1,0.5333903060536324
7860,0,0.17909541233026968
7861,0,0.11632494625285597
7862,1,0.8022599737250722
7863,0,0.15338974590624244
7864,0,0.20242250977290474
7865,0,0.15149037612936134
7866,0,0.13590869711797654
7867,1,0.914122409699186
7868,0,0.17720876635029664
7869,1,0.6363894482880929
7870,0,0.1783779648289219
7871,0,0.3378957456396899
7872,0,0.35070030619216935
7873,0,0.1446468034327025
7874,0,0.10027566894127045
7875,0,0.17619715603398445
7876,0,0.15260339058952907
7877,0,0.14638855905956435
7878,0,0.1651060196384892
7879,0,0.24761428027724497
7880,0,0.11966006165845122
7881,0,0.3223878219626894
7882,0,0.15040234198680885
7883,0,0.19964475718434896
7884,0,0.22676012297979412
7885,0,0.1497697315671669
7886,0,0.1412593177513363
7887,0,0.13501728129614624
7888,0,0.4317004211660306
7889,0,0.1595843258723027
7890,0,0.22448064101786128
7891,0,0.14030484522264508
7892,0,0.3043822844569717
7893,0,0.14170648124869095
7894,0,0.12540185597710077
7895,0,0.12206406848364937
7896,0,0.11744773124254453
7897,0,0.2098540657370042
7898,0,0.16948273870170733
7899,0,0.14616214775797992
7900,0,0.15584532830340855
7901,0,0.4702275523893636
7902,1,0.8521011945971759
7903,0,0.1450652434273237
7904,0,0.29296083323877387
7905,1,0.6595711396234784
7906,1,0.6632411376560168
7907,0,0.12495301649154918
7908,0,0.12219541042602725
7909,1,0.9162368587690798
7910,0,0.3535130084602852
7911,0,0.09700923791714787
7912,0,0.132441875993618
7913,0,0.17517232072228173
7914,0,0.18008956027102438
7915,0,0.19745399142730208
7916,0,0.25612040437743777
7917,0,0.14276718692020152
7918,1,0.7544641741313235
7919,0,0.13713149581654852
7920,0,0.13033062554407307
7921,0,0.15126423167743508
7922,0,0.09179865553343351
7923,0,0.3610302778457088
7924,0,0.21453181016835038
7925,0,0.13838136593902484
7926,0,0.18580946350337135
7927,0,0.15421586024184394
7928,0,0.1501349799829615
7929,0,0.21535514209698994
7930,0,0.1870595529288513
7931,0,0.1228485792031536
7932,0,0.15021694453074044
7933,0,0.17126492576445218
7934,0,0.19466729737286484
7935,0,0.25813971415950593
7936,0,0.1319319459394252
7937,0,0.22574050637121296
7938,0,0.17024932880831012
7939,0,0.19109549807170487
7940,0,0.3861696511310881
7941,0,0.12615660811004364
7942,0,0.17699731246782396
7943,0,0.19214584290959066
7949,1,0.8946302190718394
7952,0,0.14527076339611142
7954,0,0.15405035635721848
7964,0,0.1669658033196211
7965,0,0.1614649494924546
7973,1,0.5146393427162785
7980,0,0.3135427005394218
7981,0,0.11924246823120156
7985,0,0.1313451079861055
7986,0,0.4753187595565187
7990,0,0.12944734275612244
7994,0,0.26118045843800364
8015,0,0.14495186331334664
8016,0,0.14952563998991525
8017,0,0.4833976908627821
8018,0,0.20800196573810237
8019,0,0.15435949846247635
8021,0,0.1602457711890782
8022,0,0.18173609470520904
8023,0,0.27077285240566523
8024,0,0.14165751075392502
8025,0,0.3908065803905403
8026,0,0.32797366579293746
8027,0,0.1675131781942193
8028,0,0.15190995943124158
8029,0,0.4009244742676456
8030,0,0.18241273682993747
8031,0,0.15631762887120643
8032,0,0.2181559211386397
8033,0,0.12179218512193186
8034,1,0.8456000927062531
8035,0,0.24328405719070303
8036,0,0.12430262999393377
8037,0,0.2464544956081111
8038,1,0.8797768855304596
8039,0,0.16011165823880757
8040,0,0.12005300882602582
8041,0,0.41237319278372037
