ИД,ДЕФОЛТ60 (Прогноз),Скоринговый балл
6143,1,0.37406856787235243
6144,0,0.17379923842774495
6145,1,0.5759725500996584
6146,1,0.3154150664028832
6147,1,0.2501230390646612
6148,1,0.7411803877954761
6149,1,0.3550581095505681
6150,1,0.6011227039080993
6151,0,0.1970549001567652
6152,1,0.32243382715294083
6153,1,0.3995491866820568
6154,1,0.7315270730384095
6155,1,0.3374235346681781
6156,1,0.2613810035536601
6157,0,0.12061580811796536
6158,1,0.83922634928138
6159,1,0.7820409271207699
6160,1,0.4292590222915527
6161,1,0.4435276897284837
6162,1,0.25974738259642804
6163,1,0.6263363248047454
6164,0,0.12174210568352556
6165,1,0.4271172429685383
6166,1,0.3870970667372545
6167,1,0.633113676456013
6168,0,0.16722918889758143
6169,0,0.008079906016389651
6170,1,0.4063833585350543
6171,1,0.4798915049310038
6172,1,0.3200990640859188
6173,0,0.10751190565558555
6174,0,0.21794584711015627
6175,0,0.19533788705513352
6176,1,0.39887689370486823
6177,1,0.8281815682055321
6178,0,0.07107119207147501
6179,1,0.35487916124293
6180,0,0.019389023099871523
6181,0,0.09846236463793819
6182,1,0.4082194611264608
6183,1,0.37988650803073615
6184,1,0.5930284507440138
6185,1,0.3186567379516228
6186,0,0.1017291577267952
6187,0,0.21186700554436871
6188,1,0.8243654094378783
6189,0,0.010470982474073093
6190,1,0.33387762970136464
6191,1,0.5409283856549307
6192,1,0.47280062206482115
6193,1,0.30204456809586133
6194,1,0.23167449465112133
6195,1,0.7077338496613134
6196,1,0.3630356653540897
6197,1,0.46522244025936327
6198,1,0.3094978856842304
6199,1,0.2458049066240047
6200,1,0.7546333576132486
6201,1,0.3625477612125843
6202,1,0.7569018808367486
6203,1,0.543765498530063
6204,1,0.24985853318028176
6205,1,0.4596765689406118
6206,1,0.6158547807478727
6207,0,0.0030723616990157242
6208,1,0.43905648261229635
6209,0,0.17568702235312425
6210,1,0.7702209607851903
6211,1,0.48124394855604863
6212,1,0.29429297448816566
6213,1,0.596666236545449
6214,0,0.057400811120832805
6215,1,0.3779695879352433
6216,0,0.07008060702818333
6217,1,0.2574011308174013
6218,1,0.2918660664545601
6219,0,0.21539830752270975
6220,1,0.6267311217190771
6221,0,0.003863932798485931
6222,1,0.26494374079093763
6223,1,0.6699497637684887
6224,1,0.41192031428252696
6225,1,0.41704257936825934
6226,1,0.3399732761439716
6227,1,0.6149451587841461
6228,1,0.6130132310390262
6229,1,0.6431287939875866
6230,1,0.23378202301453624
6231,1,0.3631432408711774
6232,1,0.36817433442437997
6233,1,0.7020216199600292
6234,0,0.10578567241891955
6235,1,0.31424234367706755
6236,1,0.7028622866151011
6237,1,0.3463770711996958
6238,1,0.5472774334019436
6239,1,0.28927235977310184
6240,1,0.31915186127490985
6241,0,0.11910864458694582
6242,0,0.028807523954196612
6243,1,0.8798387283559033
6244,1,0.5263779719181023
6245,1,0.3713376638542461
6246,1,0.38632043774339453
6247,1,0.7121588465183213
6248,0,0.032070230751822845
6249,1,0.36858261412240034
6250,1,0.6016476051884995
6251,1,0.5944633478085144
6252,1,0.2582366685463999
6253,1,0.4551048972121552
6254,0,0.16027497394772983
6255,1,0.562842642776391
6256,1,0.6189801620759912
6257,1,0.39107258624169616
6258,0,0.18976898674590587
6259,1,0.44991337185764374
6260,0,0.20262289150449428
6261,1,0.2875255025499931
6262,1,0.37968116615106684
6263,1,0.285301380073515
6264,1,0.5237124505490536
6265,1,0.6774840141224285
6266,1,0.6468343698936536
6267,1,0.8610565690329747
6268,1,0.6721113086744562
6269,1,0.9095341163657729
6270,1,0.7418816058356238
6271,1,0.6234807552455532
6272,1,0.2341904121076948
6273,1,0.2831112259486177
6274,1,0.877354762148741
6275,1,0.3068160374574007
6276,1,0.6424079230981088
6277,0,0.18410001537590534
6278,1,0.8759719121581602
6279,1,0.9645921905698273
6280,1,0.33579368519896624
6281,1,0.724101423593708
6282,1,0.6431172360087493
6283,1,0.3605763494343195
6284,1,0.3516550695830286
6285,0,0.054401973677703934
6286,1,0.43441468163934605
6287,1,0.6765653630163154
6288,0,0.22996020657240246
6289,1,0.4104911849971208
6290,1,0.874413083105467
6291,1,0.7011566310904863
6292,1,0.29932262950289407
6293,1,0.37130287055377126
6294,0,0.07709596858015906
6295,1,0.67480023440775
6296,1,0.42526170801360025
6297,1,0.3772424904322662
6298,1,0.437368879298459
6299,1,0.4066586249132878
6300,1,0.6898276036858253
6301,0,0.14291359051499317
6302,1,0.5
6303,1,0.3347006992956061
6304,1,0.7427324104416421
6305,0,0.17958657001287062
6306,1,0.7484981265910714
6307,0,0.21866162404839434
6308,1,0.49344339445742064
6309,1,0.5303360255496697
6310,1,0.5406129526913952
6311,1,0.8473545797361928
6312,0,0.048705543452233
6313,0,0.001278321703801279
6314,1,0.5361797087287865
6315,1,0.6788904165998113
6316,0,0.1354963255062457
6317,1,0.7430648302428091
6318,1,0.7448175833202145
6319,1,0.8726797926679697
6320,0,0.16534242901972623
6321,0,0.05317336439404708
6322,1,0.4569340660401237
6323,1,0.44226577097654773
6324,0,0.1768504464396988
6325,0,0.20433644576045998
6326,1,0.32756994859202715
6327,1,0.5074329165440341
6328,1,0.3980003775357284
6329,1,0.3184173195108546
6330,0,0.2041751278647913
6331,1,0.4601346482348882
6332,1,0.47885295017198465
6333,1,0.8177499431515256
6334,1,0.8865306192120505
6335,1,0.6984091210914849
6336,0,0.05078926379401157
6337,1,0.2854385227770213
6338,1,0.8330141015428046
6339,0,0.11375541102886885
6340,1,0.4236839617345977
6341,1,0.38382280242429234
6342,1,0.31006399992163386
6343,1,0.5
6344,1,0.42218728691947977
6345,0,0.1890911026470862
6346,1,0.4383477422507653
6347,1,0.7602528932780361
6348,1,0.5430393722197111
6349,0,0.10224746325318684
6350,1,0.6243104458650823
6351,1,0.33069774975017807
6352,1,0.5
6353,1,0.6994841307845071
6354,0,0.027528139906286678
6355,0,0.11215404218593533
6356,0,0.06805816961766795
6357,1,0.48312670077553904
6358,1,0.2658859970749328
6359,0,0.1792466555264373
6360,0,0.07179520701998754
6361,1,0.6840084086098265
6362,1,0.2516261351025628
6363,1,0.2882570008769732
6364,1,0.37343553401466045
6365,0,0.19850898436624076
6366,1,0.6642068634819147
6367,0,0.18474642908308028
6368,1,0.8263988805817609
6369,1,0.3773890665203232
6370,1,0.5670301754174127
6371,1,0.6481476602031592
6372,1,0.6892509892054464
6373,1,0.7608007544164529
6374,1,0.45961983295005626
6375,1,0.6295408881283249
6376,1,0.36068621182516497
6377,1,0.48966728976849766
6378,0,0.06301615788417152
6379,1,0.7052477954719969
6380,1,0.3146506934493249
6381,1,0.27355512670747256
6382,1,0.4497857369682936
6383,1,0.6671247862628442
6384,1,0.8211221717262166
6385,1,0.7174818252025209
6386,1,0.728516310784639
6387,1,0.5
6388,1,0.7840685003056019
6389,1,0.7494654953037247
6390,0,0.15261660685851727
6391,1,0.3703853900787865
6392,1,0.23221866703101832
6393,1,0.35079159360354284
6394,1,0.3947735548757667
6395,1,0.5299511486832551
6396,1,0.3230751791382176
6397,1,0.45153084720984793
6398,1,0.3615847589951394
6399,0,0.060793604913138934
6400,1,0.8761043498080295
6401,1,0.5476153183668158
6402,0,0.15786650432828955
6403,1,0.48752092510869843
6404,1,0.4466232783637549
6405,1,0.3172459923551372
6406,1,0.5417349244637244
6407,1,0.5074841751965191
6409,1,0.8432623900674079
6410,1,0.5550386417080956
6411,1,0.641280665168447
6412,1,0.986211419577593
6413,1,0.8840181506165323
6414,1,0.5162705871488187
6415,1,0.4286713633644894
6416,1,0.7966063864873085
6417,1,0.6067783597612194
6418,0,0.03725992189043286
6419,1,0.9645515559971719
6420,1,0.3686434694024258
6421,1,0.9725076946603386
6422,1,0.7273453070908361
6423,1,0.6498177568359489
6424,1,0.7640875229050226
6425,0,0.08669146195798594
6426,1,0.6427512574515836
6427,1,0.9738541259250992
6428,1,0.800708402019586
6429,1,0.4522558789829933
6430,1,0.7836904458695414
6431,1,0.33141669455860767
6432,1,0.8347350610436092
6433,1,0.31617115140424257
6434,1,0.5339662367959958
6435,0,0.14581816296893638
6436,0,0.14148898601303853
6437,0,0.12580291791549103
6438,1,0.9546186317174599
6439,0,0.00033921489455225834
6440,1,0.7315423158241902
6441,1,0.42372211772658347
6442,0,0.10209607027791298
6443,1,0.8743429298229533
6444,1,0.5212402052845506
6445,1,0.5147945529533532
6446,1,0.6337204497113509
6447,1,0.25680946460813475
6448,1,0.6308898136879979
6449,1,0.4610623680051318
6450,1,0.599290527656596
6451,1,0.38340898767584897
6452,1,0.28129163807298174
6453,1,0.5382325870519254
6454,1,0.9071600501510154
6455,1,0.4467186162621992
6456,1,0.5795220804180552
6457,1,0.5412967889393385
6458,1,0.8376727607278462
6459,1,0.607043039737291
6460,1,0.4336649660272957
6461,0,0.09503817616639906
6462,1,0.7392831935765423
6463,1,0.8218867590819845
6464,1,0.5277898703292512
6465,1,0.4920062606488533
6466,1,0.7380318600213076
6467,0,0.05617391251745879
6468,1,0.7414737246050052
6469,0,0.12204357631302826
6470,1,0.6150346904228333
6471,1,0.4811230054103363
6472,1,0.7922706529242897
6473,1,0.6573719494612896
6474,1,0.47965871115915226
6475,1,0.7864816977555507
6476,1,0.6935192628329337
6477,1,0.6982843750009449
6478,1,0.735350907367809
6479,1,0.702891135261341
6480,1,0.4073889614530586
6481,1,0.3988161522796627
6482,0,0.014468893188465929
6483,1,0.5135558211361578
6484,1,0.6455336893919242
6485,0,0.07827920523391162
6486,1,0.7984089511905774
6487,1,0.5
6488,1,0.5529184813148365
6489,1,0.7903287445907372
6490,1,0.38122909623633416
6491,1,0.4187083000070802
6492,1,0.76456689585289
6493,1,0.2854792658146924
6494,0,0.12469758357113324
6495,1,0.8755845400641399
6496,1,0.4144783262800684
6498,0,0.19719934224382363
6499,0,0.054637152863798166
6500,1,0.42103675662127366
6501,0,0.13103868364668472
6502,1,0.4687577665751976
6503,0,0.20680243005052457
6504,1,0.26068338987566886
6505,0,0.10551563313735265
6506,1,0.6742161520157056
6507,1,0.5952536195150933
6508,1,0.7222931415328628
6509,0,0.16871283025991257
6510,0,0.15160971995699468
6511,1,0.5726354924704694
6512,1,0.6034894189527723
6513,1,0.6030823421848903
6514,1,0.5722625580680228
6515,1,0.243163534661604
6516,1,0.8543866051192024
6517,1,0.3484798135610655
6518,1,0.51707187924135
6519,0,0.03876927188011914
6520,1,0.5
6521,1,0.653865837870168
6522,1,0.6689491339703924
6523,0,0.0780879305717622
6524,1,0.5160452543971713
6525,1,0.40772735001787264
6526,1,0.9086249695445185
6527,1,0.4211403359540517
6528,1,0.6122518140032898
6529,1,0.3890030370672837
6530,1,0.3975084531189195
6531,1,0.8491299441518839
6532,1,0.6224660066352964
6533,0,0.18855984076664373
6534,1,0.7397867879896665
6535,1,0.3797650183918805
6536,0,0.07546571578086943
6537,0,0.21703957280188135
6538,1,0.7098725600509296
6539,1,0.5854933972683115
6540,1,0.7389834718794607
6541,0,0.09044563519952971
6542,1,0.5765937839879869
6543,1,0.6245849455141109
6544,1,0.8822984084674307
6545,0,0.06593593734120091
6546,1,0.5225815843548755
6547,1,0.45460208241358224
6548,1,0.6648912807414118
6550,1,0.6731480963070035
6551,1,0.39035483816093486
6552,1,0.26114443075917565
6553,1,0.2738881998204786
6554,1,0.5610340865456692
6555,1,0.6340952748011679
6556,1,0.9118238190952956
6557,0,0.16812876256349155
6558,1,0.9077494211947441
6559,0,0.21332328030002876
6560,1,0.3819325182014041
6561,1,0.42355796273303137
6562,1,0.8099049210461303
6563,1,0.5585084144848041
6564,0,0.22012451055727916
6565,1,0.5
6566,1,0.6713060691949332
6567,1,0.9267208356522804
6569,1,0.25883904076465825
6570,0,0.22968218570498355
6571,1,0.23959138335691435
6572,1,0.26696469143793616
6573,1,0.3898094861396456
6574,1,0.31359075251998286
6575,1,0.9592132740575146
6576,0,0.20922647625573124
6577,1,0.520101853755182
6578,1,0.8400967343222354
6579,0,0.1762970371131219
6580,1,0.7583852378304919
6581,1,0.4924110891662491
6582,1,0.3911118752294969
6583,1,0.6265181295256197
6584,1,0.64075047614788
6585,1,0.27765739705694337
6586,1,0.9453761265908206
6587,1,0.5
6589,0,0.107457528797661
6590,1,0.628992864949463
6591,1,0.3874729826962666
6592,1,0.852035409232816
6593,1,0.44908909428307847
6594,0,0.1880974297897757
6595,1,0.5852175363299477
6596,1,0.6983898035223389
6598,1,0.37315956026764646
6599,1,0.2543962224054878
6600,1,0.4833764349683468
6601,0,0.15304431726862955
6602,1,0.27362555736281613
6603,1,0.7387002426742547
6604,0,0.0047045926998175915
6605,1,0.6130346717872733
6606,1,0.2691208027663141
6607,1,0.23609285208301395
6609,1,0.31320937588569836
6610,1,0.4441998549103123
6612,1,0.3286868608014061
6614,1,0.31588635426296535
6618,0,0.157989410490213
6621,1,0.4488704321938546
6622,1,0.4316883513646207
6626,0,0.15309987726017626
6627,1,0.5581409911779145
6628,0,0.2065527094743942
6629,0,0.18228058429993982
6632,1,0.40702408992811956
6633,1,0.5669982547049276
6634,0,0.17236798659203384
6635,1,0.47094318888003334
6639,1,0.4408141556751432
6641,0,0.09484945093159051
6643,1,0.3191237384903414
6644,0,0.0960875863053954
6645,0,0.17201339005817148
6646,1,0.5744240807659449
6647,1,0.4706359212929269
6648,1,0.39104879878216514
6649,0,0.08694102682616169
6650,1,0.4460963835178114
6652,0,0.1992239971374746
6654,1,0.5679173800576376
6658,1,0.4862677322960626
7031,0,0.15845584822330924
7032,1,0.4375079695002701
7038,1,0.2493876977672875
7568,1,0.24410843095870183
7569,1,0.23397564991146436
7570,0,0.05276774493956321
7571,0,0.05494310177237892
7572,1,0.5223726251508011
7573,1,0.6458801296180768
7574,1,0.8023709910850473
7575,0,0.12951292009652984
7577,1,0.37259166873256455
7578,1,0.4006033382908269
7579,0,0.16403761599401578
7580,1,0.5196859613555126
7581,1,0.3660479112840718
7582,1,0.6057933056685465
7583,1,0.6106867100739984
7584,0,0.005133088234951158
7585,1,0.7236465617048938
7586,1,0.7156175395378407
7587,0,0.00724417613497865
7588,1,0.35207514500452575
7589,1,0.41525533946696885
7590,1,0.2904223350807424
7591,1,0.2785381355288336
7592,1,0.26570527128675475
7593,1,0.764068741671
7594,1,0.5683040115534991
7595,1,0.4772117632310635
7596,1,0.47626921216210605
7597,1,0.8056649610909268
7598,0,0.06091042713032742
7599,1,0.4227107499009208
7600,1,0.48342005503349417
7601,0,0.04026368965202387
7602,1,0.3965107780605099
7603,1,0.5820765695344534
7604,1,0.48464436742405936
7605,1,0.5051625000052878
7606,1,0.8470776341231754
7607,1,0.41892595544904543
7608,1,0.5
7609,1,0.3315252751192345
7610,0,0.22869236090689282
7611,1,0.7270581919642193
7612,1,0.5855290673913541
7613,0,0.06922699569868532
7614,1,0.6625996075227313
7615,0,0.12110445832107129
7616,1,0.3032709603094667
7617,0,0.11266081670169524
7618,1,0.5465357633313009
7619,0,0.011771769259429198
7620,1,0.6805436373014092
7621,1,0.45046773843995314
7622,0,0.049217600516869
7623,0,0.14616957568189665
7624,0,0.05699534024913426
7625,1,0.35026024990508897
7626,0,0.15249142338632635
7627,0,0.04479877911260581
7628,1,0.6937982975686554
7629,0,0.054044755913018626
7630,1,0.25734418014969773
7631,1,0.9581352952496272
7632,0,0.040716688793625194
7633,0,0.011409421494376897
7634,1,0.4053706330415831
7635,1,0.5300488078948109
7636,1,0.925520672472157
7637,0,0.10405744547895991
7638,1,0.3605488839261951
7639,1,0.35819454495176134
7640,1,0.4137652341007527
7641,0,0.12335192794875949
7642,1,0.8952575478894995
7643,1,0.2591469148311032
7644,0,0.2227222659870978
7645,1,0.2838529008384318
7646,1,0.6448426919192957
7647,0,0.16256209659083107
7648,1,0.25548766387522476
7649,1,0.5969192092665384
7650,1,0.25486804338579394
7651,0,0.1988485699100017
7652,1,0.5863279448634846
7653,1,0.7068920643752672
7654,0,0.17715899519701434
7655,1,0.4689058234016732
7656,1,0.38496971338425195
7657,1,0.7250883036905964
7658,1,0.5
7659,1,0.34996675370902763
7660,1,0.8126509326282583
7661,1,0.7823245739087459
7662,0,0.13069120816247484
7663,1,0.6482307519832097
7664,0,0.04077116481069729
7665,1,0.27471067758738943
7666,1,0.7718342499776442
7667,1,0.24075527435238706
7668,0,0.10355663800581154
7669,0,0.07405766073388817
7670,0,0.11064611422622599
7671,0,0.05953164391791587
7672,1,0.6477716704580003
7673,1,0.98175205960644
7674,1,0.860485797465293
7675,1,0.5
7676,1,0.4747847433475772
7677,1,0.43276867792197343
7678,0,0.19681333775910176
7679,1,0.5392329540312253
7680,1,0.42517981474728117
7681,0,0.04207452899177977
7682,1,0.2856779691788751
7683,1,0.7316206230458997
7684,1,0.3274411648631352
7685,1,0.5202321494811447
7686,1,0.4406863970018525
7687,1,0.6144253518039212
7688,1,0.3746383162233639
7689,1,0.3006729472442483
7690,1,0.38194396045652224
7691,1,0.5176086988912435
7692,1,0.6086969892866827
7693,0,0.06313887617609674
7694,0,0.02970033739923832
7695,1,0.5080517697210223
7696,0,0.03950374987806801
7697,1,0.5085661293701875
7698,0,0.16381957383002205
7699,1,0.8740401728948096
7700,0,0.1743551616339368
7702,1,0.7307737395730279
7703,1,0.5130690804013497
7704,0,0.13609354061138015
7705,0,0.049662530920179186
7706,0,0.01916920667339145
7707,1,0.3783400955653142
7708,0,0.0150827765048304
7709,0,0.06725602858547378
7710,1,0.4917967034143554
7711,1,0.4793300299435724
7712,0,0.1509459602755425
7713,0,0.1110102449103867
7714,1,0.5595375773848053
7715,0,0.1276899155922246
7716,1,0.6128363019359395
7717,0,0.047499025721639464
7718,1,0.6140391479062612
7719,0,0.13318292750972618
7720,0,0.0989405344450251
7721,1,0.9233163359152246
7722,1,0.6696617156063419
7723,1,0.4497072313041326
7724,1,0.2345180569440417
7725,1,0.27744039378785795
7726,0,0.19452992553483342
7727,1,0.827575677371352
7728,1,0.644621717949259
7729,1,0.7823667418695962
7730,1,0.5080821013893184
7731,1,0.8956788988256934
7732,1,0.2336102914845184
7733,1,0.7088297563954268
7734,0,0.16041223581798272
7735,0,0.1850355997634581
7736,1,0.39791316997030807
7737,1,0.3137188807255862
7738,0,0.113460935821089
7739,1,0.6139162266734353
7740,1,0.5564125261317072
7741,1,0.26038516271464074
7742,1,0.2538764064413019
7743,1,0.3762056696756714
7744,1,0.28514029272925706
7745,0,0.20139514867458247
7746,1,0.4482334450697829
7747,1,0.31109019568978374
7748,1,0.4799184309202853
7749,1,0.3406043130882732
7750,1,0.664174500584561
7751,1,0.3000085880567882
7752,0,0.16611862442884087
7753,1,0.35618785889552734
7754,1,0.6914512794192973
7755,1,0.401876430854679
7756,0,0.0769732281597022
7757,1,0.25535419292926737
7758,1,0.5131459794987752
7759,1,0.5847296068355711
7760,1,0.6400130583815052
7761,1,0.2642269940091394
7762,0,0.12623319104168523
7763,0,0.1581669134538805
7764,0,0.21224560348287155
7765,0,0.030490347289763374
7766,1,0.4386481387887752
7767,1,0.48883520546537496
7768,0,0.09013752272442241
7769,1,0.7434510433084365
7770,1,0.24202692881411517
7771,1,0.36647495987941797
7772,1,0.5548877349425789
7773,0,0.12088065764650752
7774,1,0.584867288767015
7775,1,0.3354841889499679
7776,1,0.4361537796534025
7777,1,0.5160432620738233
7778,1,0.7596290357026142
7779,1,0.6500024637014048
7780,0,0.18633564448457046
7781,1,0.590686615339299
7782,0,0.19168441157976812
7783,1,0.2837747282785619
7784,1,0.5241078797170536
7785,1,0.41718288034559076
7786,1,0.6073668681646025
7787,1,0.44490289166634844
7788,1,0.276705650347179
7789,1,0.8660746933479173
7790,1,0.6298090815331663
7791,0,0.15909878998195717
7792,0,0.17415422655634658
7793,1,0.44776219186721594
7794,1,0.5504108088387504
7795,1,0.5923772520572802
7796,0,0.000656378889128118
7797,0,0.06896008434648467
7798,1,0.28006461214139305
7799,1,0.4419868648228183
7800,1,0.2602917214092034
7801,1,0.24698248063410302
7802,1,0.5352081416386794
7803,1,0.6530909985424144
7804,1,0.2982189906153084
7805,0,0.0658587470035495
7806,0,0.07588522056775186
7807,1,0.5781830845973114
7808,1,0.5051456497033084
7809,1,0.4525317977495771
7810,0,0.029220385645658487
7811,0,0.08575132114206876
7812,1,0.3882975516328748
7813,1,0.4733571717915735
7814,0,0.026960300780311267
7815,1,0.8648840305070127
7816,1,0.2944416594054819
7817,1,0.46872360971782717
7818,1,0.4599639242604076
7819,0,0.05649602268988953
7820,0,0.14597414820046395
7821,1,0.40674157743889006
7822,0,0.14051758079553528
7823,0,0.05318386105455674
7824,0,0.19199669658589352
7825,1,0.6184556094907486
7826,1,0.3749439834926977
7827,0,0.21155989862134905
7828,1,0.4442841634193784
7829,0,0.18997447252221714
7830,0,0.015197829188118388
7831,0,0.013125474841162948
7832,1,0.3334487198384091
7833,0,0.2169509197817038
7834,1,0.5567529622783088
7835,1,0.2487616973276186
7836,1,0.2527792525466928
7837,1,0.7784788471370672
7838,1,0.3800663447446601
7839,1,0.9007131363238225
7840,0,0.09654403734393036
7841,1,0.7089377464517691
7842,0,0.12013600858428747
7843,1,0.5129307047932896
7844,1,0.5065282011983331
7845,1,0.5386396955665634
7846,1,0.6140525059252913
7847,0,0.06244666966642852
7848,1,0.30199550632796063
7849,1,0.35242250716645895
7850,1,0.8768549386860851
7851,1,0.5
7852,1,0.5604938866966654
7853,1,0.4255389949778268
7854,1,0.744218699897308
7855,1,0.25061376631942056
7856,0,0.22890151053857877
7857,0,0.033545014315159
7858,0,0.05892185098020882
7859,1,0.4760018541948477
7860,1,0.6114906124731879
7861,1,0.5638128300346056
7862,1,0.9206681422601795
7863,1,0.24688216661712445
7864,1,0.5430928196485414
7865,0,0.21343107268871855
7866,0,0.1551150467802434
7867,1,0.861520173506384
7868,0,0.227126101389748
7869,1,0.8961849651476889
7870,0,0.09734426198354768
7871,1,0.8346365251552696
7872,1,0.36091375841967
7873,0,0.11462539066820297
7874,0,0.02162132183068223
7875,1,0.3374562726877802
7876,0,0.10614988277563613
7877,0,0.013218170403680476
7878,1,0.44401846984964
7879,1,0.44502178227592876
7880,0,0.0330713848007305
7881,1,0.4619354833529422
7882,1,0.2919911497988913
7883,1,0.23161114399717708
7884,1,0.7122968917551132
7885,0,0.08487790027293422
7886,0,0.08088837064947782
7887,0,0.07644456253430787
7888,1,0.7732304146102136
7889,0,0.06923951866872359
7890,1,0.5197907214787764
7891,1,0.42158037121317
7892,1,0.5908435831233593
7893,0,0.1922602960355078
7894,1,0.38000680714072865
7895,1,0.23768971420693025
7896,0,0.109389022976492
7897,0,0.13398302924875083
7898,1,0.3092029414795414
7899,0,0.12762106648513444
7900,0,0.09882115393013927
7901,1,0.4880625080116923
7902,1,0.5551797778250596
7903,0,0.07789700536786992
7904,1,0.3136127673571572
7905,1,0.8045589782326559
7906,1,0.6656410659492481
7907,0,0.1918512035155097
7908,1,0.4515808856255874
7909,1,0.8106856902834335
7910,1,0.6958864172819366
7911,0,0.05626091423808821
7912,1,0.41774246854759817
7913,0,0.13168618755997372
7914,0,0.05231245483396612
7915,1,0.4185949191269581
7916,1,0.6023893928921995
7917,0,0.16562241706197137
7918,1,0.3394964206361608
7919,1,0.2693079358763919
7920,1,0.3205550831080669
7921,1,0.32041784388211003
7922,1,0.38066782143408856
7923,1,0.8236211688831994
7924,1,0.5373999863865443
7925,0,0.05131012130471101
7926,1,0.3160709714320434
7927,1,0.25979777442003293
7928,1,0.428793429843624
7929,1,0.5366334190938872
7930,1,0.30936313724603604
7931,0,0.20675798374386678
7932,0,0.19193853692868904
7933,1,0.2795533600741001
7934,1,0.447646599086781
7935,0,0.21978164464068042
7936,0,0.07095938862254873
7937,0,0.20465052460923583
7938,1,0.4734392399885002
7939,1,0.3680725612340869
7940,1,0.8566251934094475
7941,0,0.09114659359111325
7942,1,0.3451963743968054
7943,1,0.5
7949,1,0.6804545125279661
7952,1,0.2597093667867887
7954,0,0.09122377417219564
7964,1,0.43571787941329376
7965,0,0.20077544897846214
7973,1,0.5391885488951191
7980,1,0.8370315825040094
7981,1,0.3418091033761932
7985,1,0.8894731727584396
7986,0,0.173611655232278
7990,1,0.8828217751566416
7994,0,0.1997097959933175
8015,1,0.44675838729748346
8016,1,0.42091567999193935
8017,1,0.5058779273818271
8018,0,0.16532149998901385
8019,1,0.6611644641569165
8021,0,0.11818905960412175
8022,1,0.757064954565295
8023,1,0.40222936707244505
8024,1,0.49161840648189203
8025,1,0.3535597076590291
8026,1,0.6046092456259057
8027,1,0.4775772460182085
8028,1,0.45739360516182437
8029,1,0.5926285732701946
8030,0,0.1278264653575391
8031,0,0.220668667791413
8032,1,0.6028967727885478
8033,0,0.05528868097690237
8034,1,0.6841972753830798
8035,1,0.5116344343101263
8036,0,0.1918968787165242
8037,1,0.7266798983044718
8038,1,0.9200277941781838
8039,0,0.04195321544838342
8040,0,0.10058313049588245
8041,1,0.4360527957960987
8042,1,0.27476511326215247
8043,0,0.11649884456644091
8044,1,0.24938842950092527
8045,1,0.3604469157416084
8046,1,0.5600751842962698
8047,1,0.7805527187019058
